symbol,date,predicted_price
aaveusdt,2024-06-25,80.0
aaveusdt,2024-06-26,80.0
filusdt,2024-06-25,4.401799000000006
filusdt,2024-06-26,4.401799000000006
crvusdt,2024-06-25,0.35000000000000064
crvusdt,2024-06-26,0.35000000000000064
nearusdt,2024-06-25,5.235510000000004
nearusdt,2024-06-26,5.235510000000004
hntusdt,2024-06-25,3.3998000000000057
hntusdt,2024-06-26,3.3998000000000057
avaxusdt,2024-06-25,26.66990000000002
avaxusdt,2024-06-26,26.66990000000002
oxtusdt,2024-06-25,0.08260000000000015
oxtusdt,2024-06-26,0.08260000000000015
dockusdt,2024-06-25,0.02049633
dockusdt,2024-06-26,0.02049633
duskusdt,2024-06-25,0.3816749999999996
duskusdt,2024-06-26,0.3816749999999996
injusdt,2024-06-25,23.999839000000016
injusdt,2024-06-26,23.999839000000016
vetusdt,2024-06-25,0.026334000000000014
vetusdt,2024-06-26,0.026334000000000014
mtlusdt,2024-06-25,1.1384800000000017
mtlusdt,2024-06-26,1.1384800000000017
frontusdt,2024-06-25,0.9096750000000003
frontusdt,2024-06-26,0.9096750000000003
glmusdt,2024-06-25,0.35000000000000064
glmusdt,2024-06-26,0.35000000000000064
sushiusdt,2024-06-25,0.8280000000000016
sushiusdt,2024-06-26,0.8280000000000016
firousdt,2024-06-25,1.4799999999999998
firousdt,2024-06-26,1.4799999999999998
dexeusdt,2024-06-25,12.849999999999993
dexeusdt,2024-06-26,12.849999999999993
grtusdt,2024-06-25,0.21590000000000026
grtusdt,2024-06-26,0.21590000000000026
bntusdt,2024-06-25,0.6559999999999994
bntusdt,2024-06-26,0.6559999999999994
rsrusdt,2024-06-25,0.005062700000000003
rsrusdt,2024-06-26,0.005062700000000003
1inchusdt,2024-06-25,0.47385000000000005
1inchusdt,2024-06-26,0.47385000000000005
uftusdt,2024-06-25,0.2701999999999994
uftusdt,2024-06-26,0.2701999999999994
pundixusdt,2024-06-25,0.3855999999999997
pundixusdt,2024-06-26,0.3855999999999997
ckbusdt,2024-06-25,0.011122949999999987
ckbusdt,2024-06-26,0.011122949999999987
vibusdt,2024-06-25,0.08000000000000006
vibusdt,2024-06-26,0.08000000000000006
tkousdt,2024-06-25,0.355
tkousdt,2024-06-26,0.355
pushusdt,2024-06-25,0.16130000000000025
pushusdt,2024-06-26,0.16130000000000025
cvcusdt,2024-06-25,0.10124000000000001
cvcusdt,2024-06-26,0.10124000000000001
cakeusdt,2024-06-25,2.2027700000000046
cakeusdt,2024-06-26,2.2027700000000046
kmdusdt,2024-06-25,0.3470249999999996
kmdusdt,2024-06-26,0.3470249999999996
solusdt,2024-06-25,130.9041700000001
solusdt,2024-06-26,130.9041700000001
shibusdt,2024-06-25,1.790650000000001e-05
shibusdt,2024-06-26,1.790650000000001e-05
rlcusdt,2024-06-25,2.1557999999999997
rlcusdt,2024-06-26,2.1557999999999997
reefusdt,2024-06-25,0.0014745499999999983
reefusdt,2024-06-26,0.0014745499999999983
icpusdt,2024-06-25,8.359850000000002
icpusdt,2024-06-26,8.359850000000002
ontusdt,2024-06-25,0.21077999999999977
ontusdt,2024-06-26,0.21077999999999977
xvsusdt,2024-06-25,6.5
xvsusdt,2024-06-26,6.5
viteusdt,2024-06-25,0.01675000000000003
viteusdt,2024-06-26,0.01675000000000003
dcrusdt,2024-06-25,15.205600000000027
dcrusdt,2024-06-26,15.205600000000027
mdxusdt,2024-06-25,0.04165500000000007
mdxusdt,2024-06-26,0.04165500000000007
phausdt,2024-06-25,0.13564999999999983
phausdt,2024-06-26,0.13564999999999983
runeusdt,2024-06-25,4.214300000000005
runeusdt,2024-06-26,4.214300000000005
nknusdt,2024-06-25,0.08129500000000003
nknusdt,2024-06-26,0.08129500000000003
axsusdt,2024-06-25,6.0910000000000055
axsusdt,2024-06-26,6.0910000000000055
alphausdt,2024-06-25,0.08325000000000009
alphausdt,2024-06-26,0.08325000000000009
aliceusdt,2024-06-25,1.0309000000000015
aliceusdt,2024-06-26,1.0309000000000015
klayusdt,2024-06-25,0.17212499999999983
klayusdt,2024-06-26,0.17212499999999983
xecusdt,2024-06-25,3.1416699999999993e-05
xecusdt,2024-06-26,3.1416699999999993e-05
perpusdt,2024-06-25,0.687060000000001
perpusdt,2024-06-26,0.687060000000001
qntusdt,2024-06-25,76.215
qntusdt,2024-06-26,76.215
flowusdt,2024-06-25,1.0
flowusdt,2024-06-26,1.0
vgxusdt,2024-06-25,0.07280000000000002
vgxusdt,2024-06-26,0.07280000000000002
arusdt,2024-06-25,26.92987000000005
arusdt,2024-06-26,26.92987000000005
dodousdt,2024-06-25,0.14000000000000018
dodousdt,2024-06-26,0.14000000000000018
minausdt,2024-06-25,0.5648999999999998
minausdt,2024-06-26,0.5648999999999998
clvusdt,2024-06-25,0.0599999999999999
clvusdt,2024-06-26,0.0599999999999999
bakeusdt,2024-06-25,0.36624699999999977
bakeusdt,2024-06-26,0.36624699999999977
alpacausdt,2024-06-25,0.14600000000000032
alpacausdt,2024-06-26,0.14600000000000032
gnousdt,2024-06-25,289.6280000000001
gnousdt,2024-06-26,289.6280000000001
tlmusdt,2024-06-25,0.012675500000000013
tlmusdt,2024-06-26,0.012675500000000013
audiousdt,2024-06-25,0.18960000000000005
audiousdt,2024-06-26,0.18960000000000005
sklusdt,2024-06-25,0.058255999999999926
sklusdt,2024-06-26,0.058255999999999926
mboxusdt,2024-06-25,0.2303900000000004
mboxusdt,2024-06-26,0.2303900000000004
degousdt,2024-06-25,1.8460000000000027
degousdt,2024-06-26,1.8460000000000027
galausdt,2024-06-25,0.030322799999999938
galausdt,2024-06-26,0.030322799999999938
maskusdt,2024-06-25,2.474050000000001
maskusdt,2024-06-26,2.474050000000001
ilvusdt,2024-06-25,72.0
ilvusdt,2024-06-26,72.0
mlnusdt,2024-06-25,20.799999999999972
mlnusdt,2024-06-26,20.799999999999972
dydxusdt,2024-06-25,1.4159999999999977
dydxusdt,2024-06-26,1.4159999999999977
cfxusdt,2024-06-25,0.19579999999999984
cfxusdt,2024-06-26,0.19579999999999984
stptusdt,2024-06-25,0.038400000000000094
stptusdt,2024-06-26,0.038400000000000094
radusdt,2024-06-25,1.4980000000000002
radusdt,2024-06-26,1.4980000000000002
burgerusdt,2024-06-25,0.5839
burgerusdt,2024-06-26,0.5839
roseusdt,2024-06-25,0.09205440000000008
roseusdt,2024-06-26,0.09205440000000008
scrtusdt,2024-06-25,0.3009999999999993
scrtusdt,2024-06-26,0.3009999999999993
sysusdt,2024-06-25,0.1240279999999999
sysusdt,2024-06-26,0.1240279999999999
agldusdt,2024-06-25,1.227599999999999
agldusdt,2024-06-26,1.227599999999999
keyusdt,2024-06-25,0.005352099999999998
keyusdt,2024-06-26,0.005352099999999998
rareusdt,2024-06-25,0.1029999999999999
rareusdt,2024-06-26,0.1029999999999999
sunusdt,2024-06-25,0.011728700000000019
sunusdt,2024-06-26,0.011728700000000019
slpusdt,2024-06-25,0.003219000000000006
slpusdt,2024-06-26,0.003219000000000006
auctionusdt,2024-06-25,18.0
auctionusdt,2024-06-26,18.0
atausdt,2024-06-25,0.09945399999999985
atausdt,2024-06-26,0.09945399999999985
oceanusdt,2024-06-25,0.5621000000000008
oceanusdt,2024-06-26,0.5621000000000008
superusdt,2024-06-25,0.7000000000000013
superusdt,2024-06-26,0.7000000000000013
betausdt,2024-06-25,0.05169050000000002
betausdt,2024-06-26,0.05169050000000002
waxpusdt,2024-06-25,0.04000000000000003
waxpusdt,2024-06-26,0.04000000000000003
qiusdt,2024-06-25,0.014657500000000004
qiusdt,2024-06-26,0.014657500000000004
chessusdt,2024-06-25,0.15000000000000024
chessusdt,2024-06-26,0.15000000000000024
ensusdt,2024-06-25,25.763499999999993
ensusdt,2024-06-26,25.763499999999993
nulsusdt,2024-06-25,0.38419999999999993
nulsusdt,2024-06-26,0.38419999999999993
ctxcusdt,2024-06-25,0.2272350000000003
ctxcusdt,2024-06-26,0.2272350000000003
ookiusdt,2024-06-25,0.0018153000000000002
ookiusdt,2024-06-26,0.0018153000000000002
ampusdt,2024-06-25,0.004912999999999998
ampusdt,2024-06-26,0.004912999999999998
voxelusdt,2024-06-25,0.17000000000000004
voxelusdt,2024-06-26,0.17000000000000004
powrusdt,2024-06-25,0.2032
powrusdt,2024-06-26,0.2032
antusdt,2024-06-25,6.115999999999989
antusdt,2024-06-26,6.115999999999989
farmusdt,2024-06-25,46.0
farmusdt,2024-06-26,46.0
bttcusdt,2024-06-25,8.788e-07
bttcusdt,2024-06-26,8.788e-07
laziousdt,2024-06-25,2.1993999999999976
laziousdt,2024-06-26,2.1993999999999976
portousdt,2024-06-25,2.5987000000000022
portousdt,2024-06-26,2.5987000000000022
santosusdt,2024-06-25,4.38688
santosusdt,2024-06-26,4.38688
glmrusdt,2024-06-25,0.19099999999999973
glmrusdt,2024-06-26,0.19099999999999973
bicousdt,2024-06-25,0.3939999999999991
bicousdt,2024-06-26,0.3939999999999991
xnousdt,2024-06-25,0.8370000000000019
xnousdt,2024-06-26,0.8370000000000019
spellusdt,2024-06-25,0.0007516000000000003
spellusdt,2024-06-26,0.0007516000000000003
achusdt,2024-06-25,0.02342150000000002
achusdt,2024-06-26,0.02342150000000002
nmrusdt,2024-06-25,19.900000000000038
nmrusdt,2024-06-26,19.900000000000038
jasmyusdt,2024-06-25,0.02716999999999996
jasmyusdt,2024-06-26,0.02716999999999996
kncusdt,2024-06-25,0.5850000000000007
kncusdt,2024-06-26,0.5850000000000007
idexusdt,2024-06-25,0.04372499999999996
idexusdt,2024-06-26,0.04372499999999996
fidausdt,2024-06-25,0.35794500000000035
fidausdt,2024-06-26,0.35794500000000035
darusdt,2024-06-25,0.125
darusdt,2024-06-26,0.125
celousdt,2024-06-25,0.585699999999999
celousdt,2024-06-26,0.585699999999999
tusdt,2024-06-25,0.02343150000000005
tusdt,2024-06-26,0.02343150000000005
pyrusdt,2024-06-25,3.7799999999999914
pyrusdt,2024-06-26,3.7799999999999914
imxusdt,2024-06-25,1.6178000000000006
imxusdt,2024-06-26,1.6178000000000006
api3usdt,2024-06-25,2.7836799999999977
api3usdt,2024-06-26,2.7836799999999977
alpineusdt,2024-06-25,1.2600000000000022
alpineusdt,2024-06-26,1.2600000000000022
astrusdt,2024-06-25,0.08169999999999987
astrusdt,2024-06-26,0.08169999999999987
fluxusdt,2024-06-25,0.6989999999999994
fluxusdt,2024-06-26,0.6989999999999994
apeusdt,2024-06-25,0.7659000000000009
apeusdt,2024-06-26,0.7659000000000009
kdausdt,2024-06-25,0.587019999999999
kdausdt,2024-06-26,0.587019999999999
woousdt,2024-06-25,0.2277999999999998
woousdt,2024-06-26,0.2277999999999998
acausdt,2024-06-25,0.10950000000000021
acausdt,2024-06-26,0.10950000000000021
alcxusdt,2024-06-25,24.3
alcxusdt,2024-06-26,24.3
multiusdt,2024-06-25,0.16000000000000011
multiusdt,2024-06-26,0.16000000000000011
highusdt,2024-06-25,2.242700000000003
highusdt,2024-06-26,2.242700000000003
rndrusdt,2024-06-25,7.460449999999993
rndrusdt,2024-06-26,7.460449999999993
forusdt,2024-06-25,0.020410000000000025
forusdt,2024-06-26,0.020410000000000025
gmtusdt,2024-06-25,0.16538000000000028
gmtusdt,2024-06-26,0.16538000000000028
linausdt,2024-06-25,0.00624741000000001
linausdt,2024-06-26,0.00624741000000001
lokausdt,2024-06-25,0.29980000000000046
lokausdt,2024-06-26,0.29980000000000046
bswusdt,2024-06-25,0.0580999999999999
bswusdt,2024-06-26,0.0580999999999999
bondusdt,2024-06-25,3.2385500000000014
bondusdt,2024-06-26,3.2385500000000014
reiusdt,2024-06-25,0.05140029999999998
reiusdt,2024-06-26,0.05140029999999998
lptusdt,2024-06-25,12.679999999999996
lptusdt,2024-06-26,12.679999999999996
yggusdt,2024-06-25,0.6376390000000012
yggusdt,2024-06-26,0.6376390000000012
cityusdt,2024-06-25,2.7200000000000006
cityusdt,2024-06-26,2.7200000000000006
psgusdt,2024-06-25,4.290000000000007
psgusdt,2024-06-26,4.290000000000007
ghstusdt,2024-06-25,1.7458599999999977
ghstusdt,2024-06-26,1.7458599999999977
galusdt,2024-06-25,2.300000000000004
galusdt,2024-06-26,2.300000000000004
opusdt,2024-06-25,1.8459499999999989
opusdt,2024-06-26,1.8459499999999989
leverusdt,2024-06-25,0.0026670000000000005
leverusdt,2024-06-26,0.0026670000000000005
ldousdt,2024-06-25,2.3580000000000023
ldousdt,2024-06-26,2.3580000000000023
polyxusdt,2024-06-25,0.3441209999999998
polyxusdt,2024-06-26,0.3441209999999998
gftusdt,2024-06-25,0.01969000000000002
gftusdt,2024-06-26,0.01969000000000002
blurusdt,2024-06-25,0.25826
blurusdt,2024-06-26,0.25826
bnxusdt,2024-06-25,0.9030000000000011
bnxusdt,2024-06-26,0.9030000000000011
flokiusdt,2024-06-25,0.00017044999999999994
flokiusdt,2024-06-26,0.00017044999999999994
briseusdt,2024-06-25,1.3404000000000016e-07
briseusdt,2024-06-26,1.3404000000000016e-07
arbusdt,2024-06-25,0.8139109999999996
arbusdt,2024-06-26,0.8139109999999996
pepeusdt,2024-06-25,1.1142099999999998e-05
pepeusdt,2024-06-26,1.1142099999999998e-05
idusdt,2024-06-25,0.4579999999999991
idusdt,2024-06-26,0.4579999999999991
bobusdt,2024-06-25,3.611110000000005e-05
bobusdt,2024-06-26,3.611110000000005e-05
