symbol,baseAsset,quoteAsset,openPrice,lowPrice,highPrice,lastPrice,volume,bidPrice,askPrice,at
linkusdt,link,usdt,14.4467,14.1208,14.5322,14.2244,4.14,13.9211,14.1005,1718994282000
qtumusdt,qtum,usdt,2.551,2.52,2.656,2.52,25.97,2.478,2.562,1718994282000
etcusdt,etc,usdt,24.5465,23.587,24.5465,23.587,22.47,23.0473,23.4637,1718994282000
iotausdt,iota,usdt,0.1806,0.1789,0.1806,0.1806,0,0.1703,0.1742,1718994282000
zecusdt,zec,usdt,20.226,19.857,20.628,19.871,48.667,19.599,19.948,1718994282000
wavesusdt,waves,usdt,1.0085,0.974,1.0085,0.9941,9.16,0.9622,0.9884,1718994282000
ftmusdt,ftm,usdt,0.56,0.51,0.60997,0.60997,101.4,0.53001,0.6,1718994282000
enjusdt,enj,usdt,0.1951,0.193,0.1991,0.1973,20605.300000000003,0.193,0.1962,1718994282000
lskusdt,lsk,usdt,1.0387,1.0387,1.0589,1.0387,0,1.0157,1.0409,1718994282000
steemusdt,steem,usdt,0.1916,0.1916,0.1916,0.1916,0,0.1936,0.1992,1718994282000
xvgusdt,xvg,usdt,0.00435,0.00418,0.00437,0.00418,16000,0.00399,0.0042,1718994282000
loomusdt,loom,usdt,0.07685,0.07685,0.07685,0.07685,0,0.05301,0.07635,1718994282000
manausdt,mana,usdt,0.33831,0.33775,0.34462,0.33775,835.5,0.33257,0.33603,1718994282000
blzusdt,blz,usdt,0.24,0.24,0.24,0.24,25,0.24,0.2818,1718994282000
scusdt,sc,usdt,0.00474,0.00442,0.00479,0.00442,211655,0.00442,0.00458,1718994282000
xemusdt,xem,usdt,0.0146,0.0142,0.0149,0.0146,12846,0.014,0.0145,1718994282000
btsusdt,bts,usdt,0.00251,0.00251,0.00268,0.00266,7361,0.00251,0.00262,1718994282000
ardrusdt,ardr,usdt,0.067,0.067,0.067,0.067,0,0.064,0.0662,1718994282000
winusdt,win,usdt,0.0000906,0.0000885,0.0000916,0.000089,11379813,0.0000881,0.00009,1718994282000
bnbusdt,bnb,usdt,621.9992,577.0,621.9992,580.0,0.9490000000000003,577.0,580.0,1718994282000
chzusdt,chz,usdt,0.081,0.07505,0.08125,0.07505,5312,0.073229,0.097125,1718994282000
wrxusdt,wrx,usdt,0.15589,0.14658,0.16566,0.14715,7078.700000000002,0.14679,0.15368,1718994282000
kavausdt,kava,usdt,0.4469,0.4,0.4796,0.4796,12,0.4588,0.4649,1718994282000
ankrusdt,ankr,usdt,0.028001,0.028001,0.028001,0.028001,542,0.028001,0.037741,1718994282000
oneusdt,one,usdt,0.01566,0.01524,0.01587,0.01524,95618,0.01487,0.01521,1718994282000
ognusdt,ogn,usdt,0.0743,0.0743,0.0743,0.0743,0,0.0871,0.1394,1718994282000
hiveusdt,hive,usdt,0.2243,0.2081,0.2245,0.2158,40.66,0.207,0.2164,1718994282000
fttusdt,ftt,usdt,1.666,1.47,1.666,1.47,2.653,1.452,1.47,1718994282000
bandusdt,band,usdt,1.6277,1.6277,1.6277,1.6277,0,1.0511,1.5878,1718994282000
jstusdt,jst,usdt,0.02734,0.02734,0.02734,0.02734,0,0.02726,0.02786,1718994282000
ctsiusdt,ctsi,usdt,0.15994,0.15994,0.15994,0.15994,0,0.14584,0.18,1718994282000
chrusdt,chr,usdt,0.27,0.27,0.27,0.27,47,0.2203,0.29999,1718994282000
stxusdt,stx,usdt,1.6919,1.6075,1.6919,1.6075,470.39,1.5799,1.6024,1718994282000
stmxusdt,stmx,usdt,0.005786,0.004401,0.005786,0.005783,18734,0.004402,0.005795,1718994282000
mdtusdt,mdt,usdt,0.05028,0.05025,0.05028,0.05028,0,0.05032,0.06832,1718994282000
lrcusdt,lrc,usdt,0.20499,0.16022,0.20499,0.162,239,0.16203,0.19997,1718994282000
dogeusdt,doge,usdt,0.12556,0.12081,0.12572,0.1237391,18407,0.12212,0.12427,1718994282000
neousdt,neo,usdt,11.49,11.452,11.49,11.49,0,11.103,11.306,1718994282000
hbarusdt,hbar,usdt,0.08162,0.07894,0.08162,0.07894,886.0999999999999,0.07806,0.07945,1718994282000
storjusdt,storj,usdt,0.4694,0.3551,0.4694,0.3551,6,0.36,0.4617,1718994282000
compusdt,comp,usdt,48,48.0,48.01,48.01,0.52,48.01,60.79,1718994282000
cotiusdt,coti,usdt,0.0907,0.0907,0.091,0.091,128.4,0.091,0.11584,1718994282000
dgbusdt,dgb,usdt,0.00792,0.00782,0.00808,0.00787,22396,0.00793,0.0081,1718994282000
snxusdt,snx,usdt,1.863,1.863,1.985,1.985,50,1.953,1.996,1718994282000
renusdt,ren,usdt,0.04979,0.04641,0.04979,0.04684,815.9,0.04552,0.04668,1718994282000
sxpusdt,sxp,usdt,0.2543,0.251,0.2593,0.2578,920.5400000000001,0.2454,0.2522,1718994282000
mkrusdt,mkr,usdt,2400,2400.0,3051.0,2400.0,0.18498,2101.0,3052.0,1718994282000
avausdt,ava,usdt,0.65,0.65,0.8091,0.8086,115.63999999999999,0.58,0.8,1718994282000
balusdt,bal,usdt,3.6,2.814,3.6,3.6,0,2.808,3.89,1718994282000
srmusdt,srm,usdt,0.05206,0.05206,0.05206,0.05206,474.93,0.05206,0.07761,1718994282000
egldusdt,egld,usdt,29.34,28.58,29.59,28.58,52.669999999999995,28.38,28.64,1718994282000
cosusdt,cos,usdt,0.00699,0.00699,0.01078,0.00742,2054.8,0.00752,0.01062,1718994282000
dotusdt,dot,usdt,5.66,5.6,5.7906,5.6246,1024.5,5.6,5.6246,1718994282000
yfiusdt,yfi,usdt,7299.4,5500.0,7299.4,7299.17,0.0013319999999999999,5500.0,7299.17,1718994282000
iotxusdt,iotx,usdt,0.04616,0.04285,0.04616,0.04355,64658,0.04296,0.0434,1718994282000
sandusdt,sand,usdt,0.386997,0.31,0.386998,0.31,824,0.31,0.379989,1718994282000
uniusdt,uni,usdt,9.9011,9.1001,10.0,10.0,54.050000000000004,9.1,10.9998,1718994282000
datausdt,data,usdt,0.054,0.04116,0.054,0.043,682,0.043,0.054,1718994282000
paxgusdt,paxg,usdt,2301.85,2301.85,2307.62,2307.62,0.01368,2289.77,2330.54,1718994282000
creamusdt,cream,usdt,66,66.0,75.437,66.0,7.893000000000001,61.661,75.429,1718994282000
umausdt,uma,usdt,2.5,2.5,2.5,2.5,0,2.057,3.782,1718994282000
ksmusdt,ksm,usdt,24.33,23.81,24.36,23.81,32.730000000000004,23.33,23.83,1718994282000
trbusdt,trb,usdt,87.271,80.007,117.051,101.824,118.833,101.955,103.308,1718994282000
adxusdt,adx,usdt,0.1641,0.1641,0.1641,0.1641,0,0.1501,0.1899,1718994282000
aaveusdt,aave,usdt,86,75.5,86.0,80.0,1.875,78.0,85.999,1718994282000
filusdt,fil,usdt,4.39,4.2833,4.47,4.369,130.52499999999998,4.2966,4.388,1718994282000
crvusdt,crv,usdt,0.337,0.337,0.35,0.35,234.414,0.277,0.465,1718994282000
nearusdt,near,usdt,5.2593,5.1943,5.3978,5.2002,62.31400000000001,5.1975,5.2835,1718994282000
hntusdt,hnt,usdt,3.353,3.262,3.427,3.353,471.26900000000006,3.379,3.424,1718994282000
avaxusdt,avax,usdt,28.012,26.943,28.062,27.606,20.680000000000003,26.759,27.411,1718994282000
oxtusdt,oxt,usdt,0.0826,0.0826,0.0858,0.0826,0,0.0826,0.1042,1718994282000
dockusdt,dock,usdt,0.020395,0.020395,0.0204,0.0204,336,0.020251,0.022499,1718994282000
duskusdt,dusk,usdt,0.3099,0.3099,0.3099,0.3099,0,0.2872,0.442,1718994282000
injusdt,inj,usdt,23.9898,23.9898,23.9999,23.9998,5.16,18.0041,23.9999,1718994282000
vetusdt,vet,usdt,0.02693,0.024,0.02726,0.0264,52177,0.02582,0.0264,1718994282000
mtlusdt,mtl,usdt,1.02,1.02,1.3868,1.1572,1137.0700000000002,1.1587,1.1819,1718994282000
frontusdt,front,usdt,0.94,0.91,0.9571,0.9105,189.54000000000005,0.9099,1.3798,1718994282000
glmusdt,glm,usdt,0.35,0.35,0.35,0.35,0,0.35,0.526,1718994282000
sushiusdt,sushi,usdt,0.828,0.828,0.848,0.828,0,0.795,0.813,1718994282000
firousdt,firo,usdt,1.48,1.48,1.48,1.48,0,1.118,1.48,1718994282000
dexeusdt,dexe,usdt,12.85,12.85,12.85,12.85,0,10.001,12.85,1718994282000
grtusdt,grt,usdt,0.2252,0.2159,0.2279,0.2159,168.3,0.2117,0.2147,1718994282000
bntusdt,bnt,usdt,0.656,0.656,0.656,0.656,0,0.626,0.7512,1718994282000
rsrusdt,rsr,usdt,0.005613,0.005,0.007093,0.005,143472.1,0.005007,0.007093,1718994282000
1inchusdt,1inch,usdt,0.4157,0.3708,0.48,0.4799,213.38,0.3723,0.4798,1718994282000
uftusdt,uft,usdt,0.2702,0.2702,0.2702,0.2702,0,0.2805,0.399,1718994282000
pundixusdt,pundix,usdt,0.36,0.36,0.39,0.37,163.2,0.36,0.38,1718994282000
ckbusdt,ckb,usdt,0.011501,0.011084,0.011501,0.011162,17594,0.010904,0.011049,1718994282000
vibusdt,vib,usdt,0.08,0.08,0.08,0.08,26,0.07281,0.09498,1718994282000
tkousdt,tko,usdt,0.355,0.355,0.355,0.355,0,0.3092,0.4425,1718994282000
pushusdt,push,usdt,0.1628,0.1597,0.1765,0.1613,780.53,0.1613,0.1758,1718994282000
cvcusdt,cvc,usdt,0.10124,0.10124,0.10126,0.10124,1456.2,0.10101,0.14991,1718994282000
cakeusdt,cake,usdt,2.294,2.185,2.294,2.186,4.261,2.184,2.23,1718994282000
kmdusdt,kmd,usdt,0.3495,0.3494,0.357,0.3495,0,0.3408,0.3461,1718994282000
solusdt,sol,usdt,134.408,128.797,136.128,128.797,64.70700000000001,128.983,130.076,1718994282000
shibusdt,shib,usdt,0.00001832,0.0000175,0.00001834,0.00001777,180165675,0.00001762,0.00001769,1718994282000
rlcusdt,rlc,usdt,2.2691,2.1558,2.2691,2.1558,384.73,2.1268,2.1649,1718994282000
reefusdt,reef,usdt,0.001478,0.001477,0.001547,0.001496,8172,0.001399,0.001467,1718994282000
icpusdt,icp,usdt,8.511,8.201,8.511,8.367,689.4999999999999,8.201,8.267,1718994282000
ontusdt,ont,usdt,0.2139,0.2031,0.4306,0.211,51.94,0.2051,0.2094,1718994282000
xvsusdt,xvs,usdt,6.7,6.5,6.7,6.5,2.14,5.125,9.886,1718994282000
viteusdt,vite,usdt,0.01675,0.01675,0.01675,0.01675,0,0.016,0.02182,1718994282000
dcrusdt,dcr,usdt,15.36,15.13,15.36,15.19,0.314,15.0,15.33,1718994282000
mdxusdt,mdx,usdt,0.0458,0.0449,0.0462,0.0449,2299.3999999999996,0.0381,0.0447,1718994282000
phausdt,pha,usdt,0.139,0.1355,0.1401,0.1373,9402.71,0.1359,0.1382,1718994282000
runeusdt,rune,usdt,4.205,4.139,4.364,4.233,126.935,4.11,4.226,1718994282000
nknusdt,nkn,usdt,0.0811,0.0811,0.0811,0.0811,0,0.0799,0.082,1718994282000
axsusdt,axs,usdt,6.021,5.946,6.139,6.091,17.14,5.877,6.028,1718994282000
alphausdt,alpha,usdt,0.0848,0.0834,0.0853,0.0849,423.71,0.0814,0.083,1718994282000
aliceusdt,alice,usdt,1.16,1.0309,1.16,1.0309,3,1.0309,1.3999,1718994282000
klayusdt,klay,usdt,0.1867,0.1867,0.1867,0.1867,0,0.1563,0.1595,1718994282000
xecusdt,xec,usdt,0.00003179,0.00003082,0.00003242,0.00003082,41763755,0.00003083,0.00003143,1718994282000
perpusdt,perp,usdt,1.015,0.68706,1.015,0.68706,19.19,0.7,0.9976,1718994282000
qntusdt,qnt,usdt,79.3,76.6,79.3,76.6,0.49,74.5,76.1,1718994282000
flowusdt,flow,usdt,1,1.0,1.0,1.0,0,1.0,1.355,1718994282000
vgxusdt,vgx,usdt,0.075,0.075,0.075,0.075,0,0.075,0.08,1718994282000
arusdt,ar,usdt,26.676,25.493,26.973,26.371,28.249999999999996,25.957,26.306,1718994282000
dodousdt,dodo,usdt,0.14,0.14,0.14,0.14,0,0.136,0.138,1718994282000
minausdt,mina,usdt,0.591,0.561,0.591,0.561,419,0.561,0.571,1718994282000
clvusdt,clv,usdt,0.06,0.06,0.06,0.06,0,0.04733,0.0648,1718994282000
bakeusdt,bake,usdt,0.4576,0.3127,0.4592,0.3127,6.4,0.3127,0.4538,1718994282000
alpacausdt,alpaca,usdt,0.127,0.1267,0.147,0.146,513.1,0.1221,0.1471,1718994282000
gnousdt,gno,usdt,320,255.1,341.9,341.9,0.09799999999999999,255.1,341.9,1718994282000
tlmusdt,tlm,usdt,0.01279,0.01241,0.01284,0.01278,107773,0.01234,0.01261,1718994282000
audiousdt,audio,usdt,0.1896,0.1469,0.1896,0.1896,292.00000000000006,0.1452,0.1892,1718994282000
sklusdt,skl,usdt,0.04144,0.04144,0.04268,0.04268,6521,0.043,0.07297,1718994282000
mboxusdt,mbox,usdt,0.264,0.23,0.264,0.23,286.70000000000005,0.228,0.262,1718994282000
degousdt,dego,usdt,1.846,1.846,1.846,1.846,0,1.831,1.865,1718994282000
galausdt,gala,usdt,0.0285,0.02802,0.0315,0.03137,10244,0.02806,0.03116,1718994282000
maskusdt,mask,usdt,2.546,2.501,2.548,2.501,16.9,2.431,2.504,1718994282000
ilvusdt,ilv,usdt,72.1,72.0,72.1,72.0,0.306,60.01,84.45,1718994282000
mlnusdt,mln,usdt,20.8,20.8,20.8,20.8,0,14.9,19.7,1718994282000
dydxusdt,dydx,usdt,1.689,1.414,1.689,1.416,88.3,1.41,1.661,1718994282000
cfxusdt,cfx,usdt,0.1958,0.1958,0.1958,0.1958,95,0.127,0.1958,1718994282000
stptusdt,stpt,usdt,0.0384,0.0384,0.0384,0.0384,0,0.035,0.05408,1718994282000
radusdt,rad,usdt,1.498,1.498,1.498,1.498,0,1.25,1.968,1718994282000
burgerusdt,burger,usdt,0.684,0.684,0.684,0.684,0,0.503,0.675,1718994282000
roseusdt,rose,usdt,0.09342,0.09238,0.10192,0.09238,14701.100000000002,0.09191,0.09346,1718994282000
scrtusdt,scrt,usdt,0.301,0.301,0.301,0.301,0,0.294,0.302,1718994282000
sysusdt,sys,usdt,0.1303,0.1274,0.1324,0.1298,64186,0.1228,0.1293,1718994282000
agldusdt,agld,usdt,1,1.0,1.528,1.386,14.4,0.93,1.098,1718994282000
keyusdt,key,usdt,0.005351,0.005351,0.0065,0.005351,3076,0.005353,0.0065,1718994282000
rareusdt,rare,usdt,0.103,0.103,0.103,0.103,0,0.101,0.1024,1718994282000
sunusdt,sun,usdt,0.01152,0.01152,0.0116,0.0116,1300,0.01168,0.0119,1718994282000
slpusdt,slp,usdt,0.003256,0.003219,0.003256,0.003219,1000,0.003084,0.003135,1718994282000
auctionusdt,auction,usdt,18.29,18.0,18.29,18.0,5.24,18.0,21.08,1718994282000
atausdt,ata,usdt,0.14,0.1,0.14,0.1,90,0.0984,0.1379,1718994282000
oceanusdt,ocean,usdt,0.562,0.562,0.7109,0.5621,1519,0.58,0.6996,1718994282000
superusdt,super,usdt,0.7,0.7,0.7,0.7,0,0.601,0.9964,1718994282000
betausdt,beta,usdt,0.06,0.045,0.06,0.05988,816,0.045,0.055,1718994282000
waxpusdt,waxp,usdt,0.04,0.04,0.04,0.04,0,0.0402,0.0499,1718994282000
qiusdt,qi,usdt,0.01456,0.01456,0.01507,0.01507,134,0.01433,0.01456,1718994282000
chessusdt,chess,usdt,0.15,0.15,0.15,0.15,0,0.1341,0.1934,1718994282000
ensusdt,ens,usdt,25.12,25.12,27.14,26.22,80.38,25.62,25.96,1718994282000
nulsusdt,nuls,usdt,0.3842,0.3842,0.3842,0.3842,0,0.3823,0.409,1718994282000
ctxcusdt,ctxc,usdt,0.226,0.224,0.2382,0.2296,729,0.2169,0.2246,1718994282000
ookiusdt,ooki,usdt,0.0017,0.0017,0.00171,0.00171,6063,0.00171,0.00198,1718994282000
ampusdt,amp,usdt,0.00487,0.00464,0.00487,0.00464,17263,0.00457,0.00466,1718994282000
voxelusdt,voxel,usdt,0.2051,0.17,0.2051,0.17,114.7,0.1633,0.1674,1718994282000
powrusdt,powr,usdt,0.213,0.2032,0.213,0.2032,10,0.2032,0.2997,1718994282000
antusdt,ant,usdt,6.116,6.116,6.116,6.116,0,6.116,8.331,1718994282000
farmusdt,farm,usdt,46,46.0,46.0,46.0,0,40.0,53.6,1718994282000
bttcusdt,bttc,usdt,8.8e-7,0.00000085,0.00000088,0.00000085,1161176871,0.00000085,0.00000087,1718994282000
laziousdt,lazio,usdt,2.1994,2.1994,2.1994,2.1994,0,1.6342,2.1932,1718994282000
portousdt,porto,usdt,2.5987,2.5987,2.5987,2.5987,0,2.0247,2.4965,1718994282000
santosusdt,santos,usdt,5.289,5.248,5.349,5.248,1,3.035,4.999,1718994282000
glmrusdt,glmr,usdt,0.2981,0.18,0.2981,0.18,1443.5,0.2002,0.296,1718994282000
bicousdt,bico,usdt,0.396,0.394,0.396,0.394,10127.86,0.376,0.384,1718994282000
xnousdt,xno,usdt,0.837,0.837,0.837,0.837,0,0.867,0.888,1718994282000
spellusdt,spell,usdt,0.0007699,0.0006136,0.0007887,0.0007516,627343,0.000615,0.0007516,1718994282000
achusdt,ach,usdt,0.02446,0.02329,0.02446,0.02357,12070,0.02289,0.02332,1718994282000
nmrusdt,nmr,usdt,20,19.9,20.0,19.9,1,19.08,19.9,1718994282000
jasmyusdt,jasmy,usdt,0.0317,0.0251,0.0319,0.026,55873.100000000006,0.0262,0.0301,1718994282000
kncusdt,knc,usdt,0.585,0.585,0.585,0.585,0,0.54,0.713,1718994282000
idexusdt,idex,usdt,0.0455,0.044,0.0455,0.044,494.4,0.044,0.0446,1718994282000
fidausdt,fida,usdt,0.4273,0.4273,0.4273,0.4273,0,0.3012,0.4172,1718994282000
darusdt,dar,usdt,0.125,0.125,0.125,0.125,0,0.10993,0.144,1718994282000
celousdt,celo,usdt,0.592,0.589,0.621,0.589,3.5,0.58,0.592,1718994282000
tusdt,t,usdt,0.02339,0.02339,0.0242,0.02347,3122,0.02276,0.02323,1718994282000
pyrusdt,pyr,usdt,3.78,3.78,3.78,3.78,0,3.01,5.18,1718994282000
imxusdt,imx,usdt,1.88,1.61,1.88,1.61,26.72,1.502,1.876,1718994282000
api3usdt,api3,usdt,2.35,2.35,2.35,2.35,0,2.101,3.468,1718994282000
alpineusdt,alpine,usdt,1.27,1.26,1.488,1.26,8.65,1.1026,1.4876,1718994282000
astrusdt,astr,usdt,0.0432,0.0401,0.0851,0.0817,6588.099999999999,0.0523,0.075,1718994282000
fluxusdt,flux,usdt,0.699,0.699,0.699,0.699,0,0.6,0.76,1718994282000
apeusdt,ape,usdt,0.7659,0.7659,0.7659,0.7659,0,0.8001,1.0974,1718994282000
kdausdt,kda,usdt,0.601,0.58,0.618,0.58,516.62,0.575,0.586,1718994282000
woousdt,woo,usdt,0.2598,0.22,0.2598,0.22,43.6,0.2124,0.22,1718994282000
acausdt,aca,usdt,0.115,0.115,0.115,0.115,0,0.105,0.124,1718994282000
alcxusdt,alcx,usdt,24.33,19.5,24.33,24.3,7.9647,19.5,24.3,1718994282000
multiusdt,multi,usdt,0.16,0.14,0.16,0.16,0,0.14,0.16,1718994282000
highusdt,high,usdt,1.765,1.765,2.246,2.246,19.552,1.82,2.246,1718994282000
rndrusdt,rndr,usdt,7.67,7.39,7.844,7.505,11.46,7.39,7.395,1718994282000
forusdt,for,usdt,0.02041,0.02041,0.02041,0.02041,0,0.018,0.02025,1718994282000
gmtusdt,gmt,usdt,0.1653,0.1653,0.1686,0.16538,40,0.1602,0.1651,1718994282000
linausdt,lina,usdt,0.006271,0.006047,0.00942,0.00624,7852.88,0.006005,0.006217,1718994282000
lokausdt,loka,usdt,0.2998,0.2998,0.2998,0.2998,0,0.232,0.2997,1718994282000
bswusdt,bsw,usdt,0.0581,0.0581,0.0581,0.0581,0,0.0587,0.0712,1718994282000
bondusdt,bond,usdt,2.3,2.3,3.249,3.249,3.01,2.35,3.247,1718994282000
reiusdt,rei,usdt,0.05323,0.0511,0.05515,0.0511,19198.199999999997,0.05057,0.05247,1718994283000
lptusdt,lpt,usdt,12.68,12.68,12.68,12.68,0,15.29,25.44,1718994283000
yggusdt,ygg,usdt,0.6499,0.6298,0.6575,0.6298,113.8,0.6253,0.6367,1718994283000
cityusdt,city,usdt,2.72,2.72,2.72,2.72,0,2.05,2.72,1718994283000
psgusdt,psg,usdt,4.25,4.25,4.29,4.29,2.95,3.11,4.3,1718994283000
ghstusdt,ghst,usdt,1.206,1.206,1.775,1.754,16.8,1.217,1.748,1718994283000
galusdt,gal,usdt,2.3,2.3,2.3,2.3,0,2.193,2.244,1718994283000
opusdt,op,usdt,1.886,1.836,2.002,1.874,649.11,1.841,1.856,1718994283000
leverusdt,lever,usdt,0.002668,0.002004,0.002668,0.002667,9748,0.002006,0.002598,1718994283000
ldousdt,ldo,usdt,2.358,2.358,2.358,2.358,0,1.964,2.354,1718994283000
polyxusdt,polyx,usdt,0.3445,0.3387,0.3586,0.3387,1260,0.3356,0.3414,1718994283000
gftusdt,gft,usdt,0.0196,0.0191,0.0238,0.0193,365.9,0.0168,0.019,1718994283000
blurusdt,blur,usdt,0.2642,0.2587,0.2686,0.2598,1667.8475,0.2587,0.2598,1718994283000
bnxusdt,bnx,usdt,0.901,0.901,0.903,0.903,2.6455,0.903,1.099,1718994283000
flokiusdt,floki,usdt,0.00017959,0.000168,0.00017959,0.000171,7705726,0.000168,0.00017169,1718994283000
briseusdt,brise,usdt,1.39e-7,0.000000123,0.000000139,0.000000135,2975034927,0.000000124,0.000000135,1718994283000
arbusdt,arb,usdt,0.8373,0.805,0.88,0.8081,9945.100000000002,0.805,0.817,1718994283000
pepeusdt,pepe,usdt,0.0000114,0.00001067,0.00001169,0.00001099,5696801406,0.0000113,0.00001159,1718994283000
idusdt,id,usdt,0.46,0.458,0.46,0.458,12,0.438,0.449,1718994283000
bobusdt,bob,usdt,0.00003879,0.0000355,0.00003917,0.00003592,458894106,0.00003535,0.00003607,1718994283000
lqtyusdt,lqty,usdt,0.947,0.947,0.947,0.947,0,0.854,0.873,1718994283000
combousdt,combo,usdt,0.7642,0.7147,0.7642,0.7147,42,0.7021,0.7183,1718994283000
pendleusdt,pendle,usdt,5.88,5.88,5.88,5.88,0,5.7199,5.8075,1718994283000
wldusdt,wld,usdt,2.9852,2.9852,3.1059,3.021,134.567,2.9667,3.0184,1718994283000
quickusdt,quick,usdt,0.04517,0.04471,0.04663,0.04591,1058,0.04455,0.04553,1718994283000
bigtimeusdt,bigtime,usdt,0.12195,0.11951,0.12497,0.12308,4782.843599999999,0.11882,0.12175,1718994283000
memeusdt,meme,usdt,0.019957,0.019139,0.019957,0.019139,12995,0.018591,0.01896,1718994283000
tokenusdt,token,usdt,0.085,0.08209,0.08676,0.083,41594,0.08146,0.08305,1718994283000
vicusdt,vic,usdt,0.38,0.2866,0.38,0.2866,143.5,0.2901,0.38,1718994283000
beamxusdt,beamx,usdt,0.021494,0.018,0.021494,0.021485,85564,0.017001,0.021477,1718994283000
bonkusdt,bonk,usdt,0.0000215,0.00001997,0.00002424,0.00002074,196800356,0.00002,0.00002042,1718994283000
jtousdt,jto,usdt,2.498,2.344,2.498,2.497,41.4,2.415,2.454,1718994283000
htxusdt,htx,usdt,0.000001183,0.000001158,0.00000119,0.000001168,127747521,0.000001168,0.000001197,1718994283000
pixelusdt,pixel,usdt,0.2876,0.2776,0.2937,0.2776,4908.7,0.2742,0.2809,1718994283000
tonusdt,ton,usdt,7.2014,7.0107,7.4078,7.1075,394.39999999999986,7.0149,7.1242,1718994283000
suiusdt,sui,usdt,0.9,0.886,0.95,0.891,2101.7999999999997,0.877,0.895,1718994283000
seiusdt,sei,usdt,0.3697,0.3638,0.3944,0.3712,164.8,0.3572,0.366,1718994283000
pythusdt,pyth,usdt,0.3125,0.3125,0.3274,0.3173,116415.40000000001,0.3103,0.3191,1718994283000
kasusdt,kas,usdt,0.14623,0.14127,0.14806,0.14558,54416.100000000006,0.14188,0.14426,1718994283000
wifusdt,wif,usdt,2.0162,1.7556,2.0363,1.7867,9279.899999999998,1.7602,1.7729,1718994283000
metisusdt,metis,usdt,51.94,51.0,51.94,51.0,3.0233,50.0,50.66,1718994283000
bomeusdt,bome,usdt,0.009255,0.008594,0.009255,0.008921,331540,0.008711,0.008916,1718994283000
bcutusdt,bcut,usdt,0.0619,0.05967,0.06584,0.06121,18956.199999999997,0.05898,0.06121,1718994283000
ethfiusdt,ethfi,usdt,3.535,3.323,3.556,3.556,142,3.411,3.476,1718994283000
nakausdt,naka,usdt,1.228,1.189,1.228,1.228,70.6,1.138,1.172,1718994283000
jupusdt,jup,usdt,0.778,0.759,0.7897,0.759,132.5,0.74,0.7549,1718994283000
strkusdt,strk,usdt,0.73,0.73,0.744,0.744,57.78,0.708,0.729,1718994283000
tiausdt,tia,usdt,6.46,6.28,6.55,6.28,187.20000000000002,6.28,6.41,1718994283000
mntusdt,mnt,usdt,0.8445,0.8146,0.8445,0.8146,21.13,0.7965,0.8135,1718994283000
wusdt,w,usdt,0.356,0.346,0.36,0.35,537.7,0.339,0.349,1718994283000
enausdt,ena,usdt,0.6128,0.6033,0.6288,0.6158,1269.4600000000003,0.5985,0.6068,1718994283000
ondousdt,ondo,usdt,1.25898,1.19191,1.25898,1.20425,7042.08,1.18554,1.2044,1718994283000
pdausdt,pda,usdt,0.0972,0.0972,0.0972,0.0972,0,0.0601,0.0977,1718994283000
zeususdt,zeus,usdt,0.2324,0.2324,0.2382,0.2325,1254.06,0.2325,0.2372,1718994283000
tnsrusdt,tnsr,usdt,0.6216,0.6216,0.6364,0.6364,6.54,0.608,0.6236,1718994283000
eseusdt,ese,usdt,0.047,0.0453,0.0479,0.0459,596.54,0.043,0.0457,1718994283000
omniusdt,omni,usdt,14,14.0,14.52,14.0,0,13.819,14.212,1718994283000
openusdt,open,usdt,0.01367,0.01335,0.01764,0.01335,34838,0.01349,0.0137,1718994283000
mewusdt,mew,usdt,0.003983,0.003723,0.003997,0.003772,2319253.810000001,0.003658,0.003741,1718994283000
rezusdt,rez,usdt,0.1066,0.1033,0.1066,0.1033,136,0.0964,0.0984,1718994283000
fortusdt,fort,usdt,0.1717,0.1717,0.1717,0.1717,0,0.1611,0.1653,1718994283000
bbusdt,bb,usdt,0.3893,0.3878,0.47,0.4039,27441.32,0.4002,0.4008,1718994283000
notusdt,not,usdt,0.0147519,0.0137905,0.01623,0.014719,1009276,0.0144656,0.0146292,1718994283000
iousdt,io,usdt,3.999,3.653,5.0,3.73,1966.5700000000002,3.7,3.708,1718994283000
neonusdt,neon,usdt,0.6167,0.6023,0.6193,0.6167,0,0.6,0.6202,1718994283000
driftusdt,drift,usdt,0.4172,0.3666,0.4172,0.4132,53.080000000000005,0.41,0.4129,1718994283000
zrousdt,zro,usdt,3.0374,3.0374,3.2649,3.0374,0,2.2001,2.9927,1718994283000
ethwrx,eth,wrx,24793,20625.0,24799.0,24699.0,0.0063999999999999994,20627.0,24799.0,1718994283000
xrpwrx,xrp,wrx,3.35,3.022,3.35,3.022,112.4,3.004,3.347,1718994283000
yfiwrx,yfi,wrx,39833,39833.0,39833.0,39833.0,0,33106.0,41100.0,1718994283000
bnbwrx,bnb,wrx,3200.06,3200.06,4000.0,3800.0,0.021,3700.01,4000.0,1718994283000
trxwrx,trx,wrx,0.6819,0.6819,0.7923,0.7359,663,0.7214,0.7891,1718994283000
eoswrx,eos,wrx,6.5,6.5,6.5,6.5,0,4.96,6.89,1718994283000
ltcwrx,ltc,wrx,446.6,446.5,560.0,446.6,0,450.1,558.0,1718994283000
linkwrx,link,wrx,97.32,97.32,97.32,97.32,0,77.43,97.32,1718994283000
